relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,miss_distance
-14.8,13502.0,20349.1,105.7,-10553.0,7004.4,24421.0
-56.8,14591.9,-9791.3,-26.3,-4663.1,-6950.5,17572.0
109.9,-1078.7,1703.7,14.3,-10601.1,-6727.2,2019.0
1748.2,-3476.1,-7722.7,-683.0,-14486.8,6367.3,8647.0
1837.7,-21856.7,-2543.4,48.4,-189.4,1662.4,22080.0
453.9,12440.5,-22969.9,-40.7,-11674.4,-6324.6,26126.0
1632.3,-36468.4,48188.2,43.1,-9799.2,-7417.7,60454.0
-1250.7,-14113.8,3813.1,15.5,-1037.1,-3833.8,14673.0
387.3,9234.0,-6475.9,-66.3,-4952.8,-7067.8,11285.0
451.2,5697.1,-12737.8,-9.9,-12558.5,-5619.5,13961.0
27.3,31158.5,-32715.9,-37.5,-7890.3,-7515.1,45179.0
-169.1,-41410.4,15811.2,44.7,-1901.8,-4980.0,44326.0
-767.8,-5604.8,22102.7,30.3,-14120.5,-3580.4,22815.0
184.8,9441.7,4413.5,-14.7,-2690.6,5755.3,10423.0
-426.3,30679.8,8664.8,-41.6,-1123.9,3977.9,31882.0
-53.4,41369.9,26660.0,25.0,-4512.0,7001.0,49216.0
89.3,2806.3,2737.9,11.1,-7427.3,7605.0,3921.0
151.2,-912.3,2019.2,52.2,-12444.9,-5635.5,2220.0
139.4,-14577.4,-23800.0,15.2,-10896.9,6672.9,27909.0
357.9,-3742.7,-3015.9,-6.5,-5961.3,7388.8,4819.0
200.6,-2407.4,7900.7,17.4,-13588.4,-4147.7,8261.0
100.9,885.3,3207.5,4.6,-14028.7,3882.1,3328.0
67.9,376.7,-2490.5,19.9,-14770.5,-2216.3,2519.0
182.1,166.5,72.3,59.0,-2528.7,5529.0,257.0
-228.6,3843.0,7289.7,3.0,-11684.7,6163.2,8243.0
-140.0,-11002.6,-2728.3,35.2,-849.0,3420.8,11336.0
113.8,-86.9,584.5,-19.8,-14702.4,-2112.8,601.0
417.2,-3034.6,5924.9,16.9,-11871.1,-6078.6,6669.0
1175.6,3595.7,2801.0,85.1,-5672.7,7249.4,4707.0
-722.9,14089.2,-13441.1,-17.9,-7253.4,-7603.3,19485.0
-232.4,-980.3,-12074.2,-42.2,-15014.8,1223.6,12116.0
219.6,1050.2,-1541.3,-8.8,-10250.9,-6961.6,1877.0
-299.1,12599.8,-17140.9,-21.4,-9750.6,-7166.2,21275.0
-86.5,-27152.2,-5380.3,-9.4,-555.9,2805.5,27680.0
-772.2,-5117.6,14740.1,27.3,-13386.3,-4644.7,15622.0
-470.6,30624.3,37982.1,-17.9,-9153.2,7379.3,48792.0
-258.9,126.6,-902.7,-53.5,-14891.8,-2128.7,947.0
210.0,-5397.4,-6722.4,10.3,-9100.3,7305.2,8623.0
-199.0,27336.8,-27610.5,0.6,-7736.1,-7659.2,38854.0
-1019.4,20217.5,29186.7,-4.4,-10140.3,7024.6,35519.0
129.2,-5746.1,10160.2,3.9,-11507.5,-6503.3,11673.0
-76.2,8201.4,-4904.1,-1.1,-4030.7,-6743.0,9556.0
-516.1,14734.6,-15625.0,11.0,-7955.7,-7501.7,21482.0
-368.6,15397.4,5637.3,-22.3,-1762.1,4812.3,16401.0
390.4,-34698.0,-40767.2,46.2,-8820.5,7508.3,53535.0
30.3,-19769.2,19601.9,27.4,-7476.2,-7541.1,27839.0
-798.9,313.2,-113.1,18.1,-1703.6,-4790.9,865.0
37.9,3793.5,14430.3,0.0,-14084.5,3706.5,14920.0
-158.4,-3841.5,3548.8,-6.2,-7018.9,-7590.2,5232.0
-1552.2,-22498.4,-11255.7,33.9,-3048.9,6088.9,25204.0
-114.5,17474.9,7093.6,19.1,-2125.7,5237.9,18860.0
1253.6,14003.6,-2488.4,-13.9,-449.5,-2536.8,14278.0
112.9,4944.9,-1417.8,33.1,-1167.0,-4069.4,5145.0
-92.8,-946.5,3716.4,31.4,-13980.7,-3560.4,3836.0
556.9,-4082.3,39800.7,-20.2,-15145.0,-1554.4,40013.0
-1813.3,-461.7,-8345.9,23.6,-15187.7,832.8,8553.0
105.4,16161.2,26327.5,-16.9,-10881.7,6680.6,30892.0
785.7,20729.5,2671.8,-12.1,-256.3,1991.8,20915.0
-1981.5,1992.7,-470.2,16.1,-772.7,-3348.4,2849.0
316.0,5395.9,3279.8,-22.0,-4018.1,6610.8,6322.0
-634.9,-5451.4,-42581.2,83.5,-14998.9,1917.5,42933.0
-160.4,-5009.7,12152.5,20.5,-12849.0,-5299.4,13145.0
1000.0,25793.6,15008.1,-1.3,-3842.4,6603.4,29858.0
141.2,-9121.9,17014.9,21.3,-11876.3,-6366.0,19306.0
-70.8,-582.3,-1106.1,4.8,-11908.1,6264.3,1251.0
439.4,-32293.4,18841.6,35.6,-3829.9,-6564.3,37390.0
-316.9,-11727.5,-9524.0,9.5,-6077.2,7482.9,15110.0
-66.3,1686.2,-1804.1,-89.1,-7953.4,-7438.2,2470.0
238.5,21973.4,12390.3,-4.3,-3628.5,6434.1,25227.0
-31.8,7303.1,-12194.2,19.6,-11041.1,-6608.9,14213.0
-307.6,-7229.4,-6794.9,8.5,-6990.4,7436.9,9926.0
193.5,7367.5,-15778.4,100.1,-12621.2,-5892.1,17414.0
327.6,270.6,1356.5,1.1,-14440.8,2904.7,1421.0
161.4,232.3,-269.1,-130.7,-8861.9,-7616.2,390.0
1996.7,1453.4,10819.8,0.2,-14921.9,2002.9,11098.0
184.6,13128.3,-1973.1,46.0,-327.3,-2172.4,13276.0
163.9,1239.5,-1009.8,6.3,-5950.2,-7326.3,1607.0
542.1,2355.1,-2412.8,-28.9,-7646.7,-7463.4,3414.0
-91.2,2822.9,-4514.3,2.0,-10712.5,-6708.4,5325.0
-449.6,835.8,-7928.2,-21.7,-15062.5,-1592.4,7984.0
1168.9,3035.2,1142.1,5.0,-1853.3,4916.6,3447.0
-1396.2,9031.9,-50647.9,-11.5,-14722.6,-2625.5,51465.0
-33.0,515.8,-973.5,-10.8,-11709.0,-6188.6,1102.0
-339.1,-22283.0,4905.2,11.2,-677.1,-3075.1,22819.0
-236.3,-3989.8,-19624.7,3.4,-14515.6,2951.3,20027.0
-82.2,19766.9,16040.7,-17.8,-5923.3,7299.2,25456.0
-152.3,-297.4,-1309.9,48.2,-14271.2,3264.1,1351.0
179.3,-4841.5,1279.6,9.6,-982.4,-3720.3,5010.0
121.0,-6161.5,-3346.7,66.0,-3388.8,6238.0,7012.0
2.0,-6059.0,-472.5,75.4,-113.8,1458.7,6077.0
532.1,-13351.9,20576.3,-4.6,-10561.1,-6853.0,24534.0
413.9,163.2,-759.5,-15.8,-14379.6,-3033.8,880.0
872.3,14118.2,-4996.3,92.7,-1703.3,-4798.4,15001.0
28.7,-5379.9,-14632.2,-51.3,-13307.5,4891.7,15589.0
-375.2,91.6,-791.8,20.4,-14768.9,-1715.0,880.0
-352.1,-3159.3,-5496.4,-151.4,-11160.6,6421.9,6349.0
-65.9,-4538.9,-16999.2,13.2,-14296.6,3816.0,17594.0
-1219.5,-19267.6,5221.4,21.2,-1042.5,-3842.9,19999.0
295.6,35249.0,-45498.3,-9.0,-9344.7,-7239.1,57555.0
-219.2,-27190.9,-15075.9,29.4,-3580.4,6458.0,31091.0
-72.0,15841.5,1633.9,-23.6,-171.3,1660.5,15925.0
-3.9,3105.3,-1382.8,3.2,-2505.8,-5623.6,3399.0
244.4,-26513.3,-1028.9,3.4,-22.9,591.3,26534.0
194.1,16426.7,-11475.2,-35.3,-4898.2,-7012.1,20038.0
-12.7,3600.5,-4691.2,87.3,-9401.2,-7208.3,5913.0
-25.3,57.0,384.6,-33.0,-14681.3,2153.0,389.0
26.4,4588.4,-176.4,29.3,-37.2,-963.2,4591.0
-1073.9,8018.8,28729.2,74.0,-13913.2,3884.3,29846.0
-75.0,-35.7,172.3,-79.4,-14474.4,-2884.0,191.0
93.5,-2158.3,1247.9,328.8,-4001.6,-6936.0,2494.0
-389.5,-262.4,-5808.6,51.2,-14971.0,665.7,5827.0
394.2,10262.7,-9072.9,-36.3,-6570.3,-7434.5,13703.0
12.7,-7422.7,-6490.6,51.1,-6523.7,7461.1,9860.0
-124.7,-1866.5,5081.3,-13.2,-13288.6,-4873.5,5414.0
-270.2,28684.2,-23201.2,-33.6,-5916.5,-7315.1,36893.0
167.0,-4631.5,6753.6,16.8,-10118.2,-6941.3,8190.0
-271.7,-466.8,229.1,7.0,-2924.2,-5940.6,586.0
163.6,7557.8,-1880.8,10.5,-879.1,-3531.2,7789.0
414.0,11779.5,11119.1,-37.2,-7058.2,7481.4,16203.0
65.5,-12761.7,-1541.0,32.0,-217.9,1805.3,12854.0
-1434.9,14310.6,19962.2,-190.0,-10027.0,7172.4,24603.0
-921.3,-2161.1,4063.4,21.1,-11667.4,-6206.0,4693.0
213.7,1298.5,-2695.5,-1063.0,-12968.5,-6315.2,2999.0
-241.8,-5258.0,13369.3,-29.4,-12949.7,-5095.5,14368.0
-36.2,-20888.7,-8501.1,30.6,-2146.4,5274.2,22552.0
-260.1,-17367.9,-9624.4,16.0,-3509.8,6332.6,19858.0
-1515.4,28333.8,45594.6,-72.6,-10813.6,6718.3,53702.0
-282.0,-586.2,-2630.9,2.5,-14316.5,3171.1,2710.0
390.5,2022.8,-9814.1,-10.4,-14699.6,-3034.7,10028.0
-142.8,180.7,1823.5,-12.8,-14924.8,1503.9,1837.0
-663.9,14389.0,48675.9,61.5,-14419.0,4262.0,50762.0
-962.9,-8871.2,-20339.1,-444.9,-14511.7,6348.1,22210.0
-170.1,26132.9,-9999.1,-27.6,-1920.3,-5018.3,27981.0
-214.7,255.3,281.4,17.6,-8056.9,7389.6,436.0
15.7,-24403.5,-22451.8,52.8,-6884.9,7484.1,33160.0
241.9,-15197.3,-912.6,-154.4,-69.3,1113.5,15226.0
-227.7,-631.3,4156.4,47.7,-14955.8,-2279.3,4210.0
-160.4,-3863.0,3574.3,-6.1,-7018.9,-7590.2,5265.0
-228.4,2223.4,-9154.4,-26.5,-14250.1,-3459.0,9423.0
-491.6,10157.1,25268.2,13.7,-12899.5,5184.1,27237.0
800.7,3727.1,-8727.6,-13.9,-12772.8,-5459.9,9523.0
-86.0,-314.7,-974.9,-20.4,-13484.1,4384.4,1028.0
196.2,-153.4,-1050.2,-4.1,-14667.0,2148.8,1079.0
-939.4,5278.3,-32021.5,-7.3,-14789.4,-2435.7,32467.0
-10.6,6241.0,-9291.2,-135.0,-10362.1,-6961.6,11192.0
396.6,-2552.2,10247.1,-9.3,-14218.2,-3545.4,10567.0
-183.6,24063.7,24260.6,-55.8,-7596.9,7534.0,34171.0
75.7,2147.9,14601.9,12.1,-14765.7,2171.0,14759.0
-596.8,17935.7,39205.3,-37.9,-12435.5,5687.1,43117.0
325.6,-9836.4,-41936.0,-11.0,-14437.1,3385.6,43075.0
-235.8,-60416.7,9750.9,67.1,-2.6,186.6,61198.0
-138.5,14424.0,-11456.9,10.5,-5801.1,-7302.3,18420.0
-208.7,181.8,561.6,65.0,-13709.2,4385.8,626.0
-173.2,-8502.0,-718.0,96.0,-123.5,1438.2,8533.0
599.2,-5979.6,43699.2,31.8,-14774.4,-2022.6,44110.0
-85.9,1706.7,-2289.2,-54.5,-9610.4,-7166.7,2856.0
-513.4,-10008.1,3077.5,41.2,-1307.4,-4246.3,10483.0
-419.0,-450.1,369.4,-39.0,-5989.0,-7401.0,717.0
490.7,-35489.8,9908.8,40.1,-1143.3,-4096.9,36850.0
101.6,-1114.7,6735.2,-46.3,-14508.1,-2392.7,6827.0
179.6,-670.0,-4430.6,11.8,-14639.7,2207.9,4484.0
-582.0,-21458.7,-19333.2,43.1,-6695.3,7428.6,28889.0
-449.9,-1559.7,-9945.4,37.5,-14698.5,2305.3,10077.0
-421.3,9565.0,10217.0,13.8,-7919.3,7415.5,14001.0
-221.9,12067.9,-4576.8,-3.8,-1881.0,-4959.9,12908.0
246.1,-24675.5,-16692.8,84.5,-4732.0,6996.0,29792.0
-88.6,3708.1,10013.4,11.1,-13086.8,4847.2,10678.0
245.8,-571.7,-907.2,-12.9,-10612.6,6709.9,1100.0
-1366.4,-2871.2,-12966.7,-25.6,-14589.4,3237.1,13350.0
216.4,-7353.2,-6177.0,12.2,-6241.9,7426.9,9605.0
-185.3,-4739.1,-2406.6,25.4,-3047.7,6002.6,5318.0
16.4,17747.5,6489.1,6.2,-1766.1,4829.6,18896.0
-263.0,-15298.2,-5678.5,61.6,-1788.8,4815.1,16320.0
-834.7,-15862.1,-7132.2,31.1,-2494.5,5543.9,17411.0
30.4,-1563.5,-1747.5,-1.3,-8298.2,7407.9,2344.0
62.5,2538.4,17503.2,-7.3,-14673.8,2125.5,17686.0
140.6,-12907.1,26334.8,-13.4,-12160.1,-5959.0,29328.0
-236.3,-6767.5,44148.9,7.8,-14669.5,-2249.2,44665.0
-361.3,-4384.7,-1126.3,0.0,-931.3,3625.7,4541.0
-164.1,22489.4,17351.4,-16.0,-5615.8,7277.8,28405.0
215.2,-6052.7,-8190.8,178.2,-9704.5,7173.1,10186.0
-141.3,3903.0,6166.6,6.9,-10642.4,6743.3,7299.0
-506.3,4574.4,-4551.5,-5.0,-7572.3,-7616.8,6472.0
1777.0,-9232.1,-38624.9,43.3,-14283.1,3416.5,39752.0
-314.6,23631.8,-16823.2,-9.5,-5032.4,-7069.5,29010.0
430.0,2024.9,-2591.0,-18.6,-9381.2,-7321.4,3316.0
220.1,13529.4,12668.6,1.1,-7045.1,7522.2,18536.0
-153.5,11593.6,24007.2,-129.5,-12108.2,5845.6,26660.0
-114.1,-41859.1,-518.9,46.6,-2.4,186.4,41862.0
370.5,-7941.4,15419.4,39.6,-11863.3,-6107.8,17348.0
406.9,-6200.4,28113.2,-35.5,-14588.2,-3215.1,28791.0
260.2,-1115.1,-2137.1,15.5,-11676.9,6100.5,2424.0
56.0,2389.7,8974.9,19.5,-14034.9,3741.4,9287.0
-153.9,1346.1,8566.2,2.5,-14554.0,2288.5,8672.0
-70.8,242.1,-1459.1,73.7,-14669.9,-2432.1,1480.0
256.5,2781.6,-11511.9,651.3,-14810.2,-3568.0,11845.0
348.5,-4886.9,12751.4,-7.1,-13086.9,-5014.6,13660.0
-1663.8,13004.2,5292.5,-19.7,-2146.0,5265.3,14138.0
-47.2,8988.1,4572.6,25.4,-3015.9,5929.2,10084.0
-1576.2,9234.9,31031.7,-753.7,-14672.4,4328.0,32414.0
-148.7,-158.2,-499.4,-57.2,-13673.0,4291.3,544.0
-108.4,-215.8,-683.7,-45.3,-13642.6,4332.1,725.0
-242.8,5097.6,-11489.6,-57.3,-12601.9,-5592.6,12572.0
46.2,20913.1,31959.0,15.0,-10536.5,6893.4,38193.0
-921.9,-34034.1,25383.0,81.8,-5419.6,-7263.7,42467.0
496.6,577.8,-2866.7,1.9,-14397.3,-2919.0,2966.0
-834.0,2420.5,6431.2,-14.7,-13070.6,4908.9,6922.0
118.1,-1825.1,-4340.2,10.8,-12897.3,5431.4,4709.0
59.9,5219.6,5719.8,167.2,-8234.6,7509.0,7743.0
-966.5,-24998.5,8525.6,110.1,-1551.3,-4536.5,26430.0
-30.0,2181.1,-13653.9,-62.6,-14629.8,-2334.7,13827.0
89.8,-23068.1,6244.1,35.4,-1021.5,-3774.9,23898.0
525.6,-7936.0,28186.6,-5.2,-14097.7,-3967.0,29287.0
-266.5,1998.6,39891.7,20.5,-15188.3,761.7,39942.0
-135.0,11.7,-667.2,3.3,-14920.8,-292.3,680.0
-1078.8,-501.8,-1797.8,-22.0,-13898.2,3871.5,2155.0
-411.8,-2788.0,21534.0,14.2,-14829.4,-1916.8,21717.0
-292.4,-3271.5,-10310.8,70.6,-13673.3,4334.1,10821.0
-153.8,-38294.7,23618.7,74.7,-4084.5,-6622.4,44992.0
-66.9,-521.8,-2311.0,100.8,-14093.2,3162.6,2370.0
608.3,11579.5,3262.8,2.1,-1111.4,3943.3,12045.0
-48.1,27514.6,8725.3,59.2,-1350.6,4259.7,28864.0
60.2,1576.9,6434.1,106.7,-14590.6,3573.1,6624.0
-305.2,29128.2,-3235.7,-20.8,-331.5,-2981.4,29308.0
-1145.5,12083.4,-31186.0,-39.2,-12953.9,-5017.1,33464.0
724.1,-13179.6,-47217.0,-0.6,-13905.7,3880.3,49027.0
-117.9,-39696.0,-5068.6,48.2,-258.7,2025.1,40018.0
-186.7,-909.1,-5231.5,25.5,-14589.1,2526.1,5313.0
-30.5,-15634.9,-6455.3,-90.0,-2206.9,5346.8,16915.0
386.3,-15689.7,-34722.5,-21.9,-12444.2,5624.1,38104.0
-171.7,-1075.1,-954.1,39.0,-6603.3,7447.0,1447.0
-240.0,5382.6,-12685.8,-18.2,-12796.2,-5430.0,13782.0
1137.4,-3161.3,816.4,-147.2,-1092.9,-4025.7,3457.0
-131.2,-39355.7,-5024.2,47.8,-258.7,2025.1,39675.0
-153.5,11874.6,-19200.6,-17.5,-10887.9,-6734.5,22576.0
1222.0,-23960.2,-29996.5,-166.3,-9255.2,7385.8,38410.0
149.4,-16579.9,8460.3,-7.5,-3108.8,-6092.0,18614.0
-428.8,6618.6,-1735.9,-18.4,-974.0,-3707.1,6855.0
-39.7,4103.1,-13768.2,-9.3,-13851.0,-4124.5,14366.0
-617.6,9366.3,20870.5,-7.2,-12466.3,5595.0,22884.0
748.0,624.2,-2451.0,27.1,-14037.0,-3545.5,2637.0
-31.0,5926.3,11016.7,-88.9,-11695.9,6289.1,12509.0
-176.0,38787.9,15120.3,-32.8,-1976.6,5069.8,41631.0
201.2,917.5,6586.8,60.1,-14663.1,2048.0,6653.0
247.9,401.6,-2.2,23.7,-18.5,-690.7,471.0
-73.0,20813.8,-18228.9,-37.9,-6543.9,-7473.1,27667.0
-207.2,-132.5,1750.4,52.4,-15018.2,-1120.1,1767.0
-275.0,9257.7,8669.7,11.1,-7031.5,7511.4,12686.0
-80.5,-1580.4,2303.0,55.4,-10177.6,-6979.9,2794.0
-250.5,11179.3,-2887.3,-5.7,-947.6,-3667.3,11548.0
-669.0,745.5,16297.1,11.4,-15185.1,697.0,16327.0
225.4,-8176.9,-25918.9,55.2,-13716.4,4329.1,27179.0
-853.5,-8287.7,1448.0,-26.5,-423.3,-2438.0,8456.0
612.0,37745.8,-7120.7,-50.5,-507.5,-2694.9,38416.0
-1328.1,-1243.2,-3482.0,41.8,-13336.2,4753.0,3928.0
148.1,-931.7,-269.9,-4.6,-1147.4,3960.9,981.0
-343.1,-39626.6,7903.8,46.7,-572.1,-2866.3,40408.0
-131.4,23733.2,19765.0,-30.5,-6263.1,7519.3,30885.0
-466.0,9660.1,9046.4,-42.1,-6997.8,7467.7,13242.0
422.7,-3260.0,4136.0,80.5,-9318.3,-7344.6,5283.0
650.5,4661.8,-3579.9,-103.1,-5539.9,-7230.5,5913.0
385.4,1696.5,-757.1,11.0,-2528.0,-5660.3,1897.0
-59.4,-19708.5,8598.2,3.5,-2382.1,-5459.6,21502.0
-68.8,18860.1,-20136.2,-15.8,-8032.2,-7523.0,27589.0
-53.4,2126.0,-5009.4,-11.4,-12631.5,-5353.2,5442.0
-176.6,-415.6,887.2,39.0,-12293.1,-5798.5,995.0
-150.0,-222.6,-925.6,-9.2,-14173.6,3357.3,963.0
197.5,-1374.3,-29063.0,23.4,-15192.3,717.0,29096.0
-119.8,-1564.9,-2729.7,3.1,-11236.9,6446.6,3148.0
-371.0,-3401.0,11581.2,11.7,-13879.7,-4074.4,12075.0
358.2,5111.3,-20910.6,-16.9,-14108.1,-3446.7,21529.0
-44.6,-7642.4,-17345.3,14.4,-12625.6,5564.2,18954.0
-413.3,8207.5,-992.0,5.1,-215.7,-1787.4,8277.0
211.6,-161.9,869.8,-11.9,-14496.6,-2706.4,909.0
-1106.2,-13971.3,10565.9,121.9,-5495.9,-7254.4,17551.0
88.5,13108.9,-13017.8,-18.4,-7459.0,-7511.5,18474.0
284.3,6181.9,-38082.9,11.0,-14933.0,-2423.2,38582.0
-1591.8,5423.7,1584.9,-4.6,-1201.6,4106.4,5870.0
415.6,-6469.8,5298.7,80.0,-5961.6,-7288.6,8373.0
3179.3,7045.4,-13328.3,-5.1,-11724.2,-6197.7,15407.0
-898.9,8050.9,16725.4,-64.6,-12196.6,5865.2,18584.0
-121.5,1072.9,5428.1,13.6,-14473.5,2855.8,5534.0
-47.6,11312.0,5027.4,13.1,-2455.3,5525.5,12378.0
-933.7,-19024.2,-42026.1,178.7,-12449.3,5632.8,46140.0
85.3,-2635.8,-2246.6,-88.7,-6319.7,7400.1,3464.0
226.4,-3137.6,-3984.2,166.8,-9237.1,7282.5,5076.0
-368.7,-14076.7,7838.9,15.2,-3534.8,-6345.7,16116.0
201.4,-33497.3,-7183.4,8.0,-673.4,3139.8,34259.0
-71.1,-25765.5,18650.0,487.4,-7090.9,-9792.5,31806.0
-441.8,5503.5,2512.3,27.9,-2568.1,5635.0,6065.0
38.6,-2921.8,-8341.1,20.2,-13429.8,4703.4,8838.0
226.8,416.9,-1793.3,38.2,-14099.5,-3247.6,1855.0
856.5,-655.7,1455.8,68.8,-12390.4,-5622.2,1811.0
490.7,-25577.3,-7397.1,-602.5,-2403.9,8270.3,26629.0
-1441.0,24640.8,9563.9,-88.0,-1939.2,4982.9,26470.0
-771.3,5991.2,21072.1,3.7,-14084.3,4001.9,21920.0
-347.4,17948.4,-47540.9,-59.8,-13439.0,-5072.7,50817.0
181.5,-11093.2,16335.4,4.3,-10250.9,-6961.5,19746.0
-340.1,-403.3,4206.7,49.8,-14881.5,-1434.5,4239.0
-44.8,6903.1,-1717.5,48.3,-844.9,-3396.4,7113.0
-464.7,-11651.6,23254.6,63.9,-11985.8,-6005.1,26014.0
-232.5,8673.8,2063.9,63.6,-857.0,3608.1,8918.0
55.4,220.0,-1448.4,110.6,-14637.7,-2246.9,1466.0
-1647.3,-2382.6,-2659.4,-0.4,-8296.7,7439.8,3932.0
38.9,-28798.5,-8849.9,108.7,-1286.6,4186.7,30127.0
-496.0,7876.1,3520.7,-56.1,-2493.1,5567.1,8641.0
-203.5,4507.9,-14570.6,-29.4,-13729.3,-4244.6,15253.0
71.7,7167.1,12391.5,-55.8,-11172.5,6460.8,14315.0
235.7,1603.6,-3145.3,12.2,-11885.8,-6068.2,3538.0
-73.9,-463.1,-1970.1,67.8,-14114.6,3337.6,2025.0
-3450.4,-21265.0,7431.2,1028.2,-3038.0,-8219.1,22788.0
478.2,-4351.9,19836.6,8.4,-14568.2,-3194.2,20313.0
401.3,-6388.2,-20059.6,4.2,-13587.6,4324.5,21056.0
-1359.4,-16585.0,-37658.7,4.0,-12939.0,5697.3,41171.0
-57.4,-8442.4,11236.3,15.8,-9621.7,-7227.5,14054.0
414.4,-7284.0,-549.4,-28.1,-91.7,1193.9,7316.0
9.0,-1067.0,9247.5,-19.2,-15107.8,-1739.9,9308.0
83.1,-685.6,-9085.2,1.6,-15021.1,1134.0,9111.0
1389.6,15478.7,-18260.4,-14.0,-8866.9,-7518.8,23978.0
-395.6,-11898.4,8546.5,2.5,-5102.4,-7101.4,14655.0
103.5,-204.6,1085.6,-144.4,-14561.6,-2771.0,1109.0
-1811.0,21100.7,6178.9,-21.9,-1207.2,4115.5,22061.0
-1484.8,6415.3,-45425.7,-9.4,-14894.7,-2103.2,45900.0
-1481.8,-1393.1,-1109.2,-20.3,-5759.6,7276.7,2316.0
-36.7,6400.0,23107.4,-1.3,-14028.4,3883.1,23977.0
-390.7,5644.8,-1687.0,-16.5,-1222.3,-4088.0,5904.0
200.3,-437.0,-4082.1,24.8,-14815.9,1583.3,4110.0
-284.5,-1546.7,-2167.2,-53.8,-9827.4,7024.2,2677.0
-405.1,1129.9,-6722.9,-11.0,-14538.5,-2439.9,6829.0
-87.3,4863.0,20783.1,9.6,-14191.4,3320.4,21344.0
331.5,10685.4,2110.6,-33.7,-550.2,2790.2,10896.0
322.2,2757.4,5256.3,11.5,-11663.1,6110.1,5944.0
-401.8,32736.9,-36845.6,-33.7,-8536.9,-7584.7,49289.0
-40.8,-4625.0,-17320.4,13.3,-14296.6,3816.0,17927.0
-551.7,597.7,-4627.1,-89.6,-14735.7,-1903.0,4698.0
247.5,-876.6,2832.8,69.0,-14022.1,-4352.3,2975.0
-201.7,-12618.1,-6952.0,13.0,-3548.4,6438.0,14407.0
-39.0,-4653.4,-17436.5,13.3,-14296.6,3816.0,18046.0
18.5,-38457.8,-9147.0,47.4,-801.5,3369.5,39530.0
25.4,-321.2,159.2,-95.0,-3053.0,-6099.3,359.0
346.9,4152.0,-7167.6,6.6,-11322.6,-6562.0,8290.0
-32.2,-7414.9,15711.3,17.7,-12278.4,-5793.5,17373.0
139.9,-12005.0,-10354.4,15.6,-6518.9,7560.3,15854.0
273.7,-1131.4,1513.3,3.7,-9541.6,-7133.1,1909.0
478.0,-18623.9,42659.0,-29.8,-12543.6,-5474.9,46549.0
-169.1,1920.9,11310.9,-6.1,-14680.4,2493.9,11474.0
-119.0,3069.7,2853.8,-57.8,-6946.1,7471.5,4193.0
-141.0,365.3,203.1,-361.4,-3814.1,6632.3,441.0
-63.2,7028.2,-16790.4,23.8,-12844.0,-5374.8,18202.0
-1390.2,19190.1,27692.4,-3.2,-10140.1,7025.1,33720.0
101.6,-36093.0,-20077.6,67.1,-3590.5,6454.5,41301.0
72.5,7514.7,9501.4,85.8,-9163.5,7245.7,12114.0
-117.8,-2425.1,-10962.3,9.9,-14280.7,3163.6,11227.0
-1245.5,12988.9,26064.9,-15.9,-12066.0,6013.4,29148.0
391.3,-2913.3,19219.9,-44.2,-14739.1,-2230.0,19443.0
-427.9,18703.9,-25782.2,-22.7,-9820.1,-7123.8,31855.0
-92.3,13191.7,-8338.0,15.1,-4268.4,-6754.0,15606.0
211.3,-7662.5,1178.6,25.2,-356.4,-2322.5,7755.0
319.3,-7104.2,23991.8,139.6,-14033.3,-4157.5,25023.0
-150.3,5991.1,-20065.8,-9.4,-13981.3,-4173.8,20941.0
-415.1,-3925.3,3919.8,0.7,-7586.5,-7595.6,5562.0
-11.0,-29971.4,-8770.0,6.0,-1188.5,4060.9,31228.0
370.3,-5178.4,20644.9,-7.2,-14165.4,-3554.6,21287.0
1296.5,34448.6,-22337.3,15.8,-4396.1,-6779.3,41077.0
-17.7,-1180.0,4685.1,15.8,-14017.5,-3518.1,4831.0
294.3,-965.8,-11018.4,23.7,-14974.9,1307.4,11064.0
-460.5,-1802.3,2782.4,1145.3,-12664.2,-8013.4,3346.0
-305.1,-1414.7,832.0,-16.3,-3791.4,-6446.2,1669.0
310.4,-5190.1,20680.9,-7.2,-14165.5,-3554.6,21324.0
75.7,3843.5,-17536.0,-0.8,-14568.1,-3194.2,17952.0
-664.3,4001.4,15970.2,-3.1,-14132.0,3540.9,16477.0
269.4,277.0,207.0,45.1,-5524.5,7257.0,438.0
2.2,-33132.2,-15478.5,39.0,-2718.3,5818.6,36569.0
-20.8,1040.1,-7980.8,32.0,-14764.9,-1923.2,8048.0
613.7,16115.2,1192.1,2.4,-16.2,217.8,16170.0
-141.6,191.4,-2293.1,7.7,-14918.3,-1254.1,2305.0
801.0,-25206.0,22033.5,-5.6,-6504.5,-7440.1,33488.0
230.6,-9184.1,-22025.6,8.5,-12934.6,5395.9,23864.0
-797.2,-3057.0,-2973.9,4.9,-7382.6,7587.8,4338.0
-201.3,-42602.0,-10469.8,-34.1,-866.7,3527.4,43870.0
1235.1,-15363.1,19032.2,254.9,-9132.0,-7389.7,24490.0
-401.3,1806.5,7675.0,-0.7,-14229.7,3351.6,7894.0
159.2,-137.8,-1183.7,48.5,-14925.7,1722.6,1202.0
747.6,4772.8,1702.7,9.9,-1707.1,4780.7,5122.0
1486.6,3704.4,15441.0,29.7,-14281.3,3420.0,15948.0
